paragraph_id,subject,subject_cui,subject_type,relation,object,object_cui,object_type,rule_valid,gemini_verdict
1700,receptors,C0597357,"Amino Acid, Peptide, or Protein",FUNCTIONALLY_RELATED_TO,fc tails,C0039259,"Body Part, Organ, or Organ Component",False,True
1701,igg,C0020852,"Amino Acid, Peptide, or Protein",CAUSES,complement system,C0009498,"Amino Acid, Peptide, or Protein",False,True
1701,complement system,C0009498,"Amino Acid, Peptide, or Protein",USES,classical pathway,C0009547,Molecular Function,False,True
1701,complement products,C0009498,"Amino Acid, Peptide, or Protein",CAUSES,phagocytosis,C0031308,Cell Function,False,True
1701,complement products,C0009498,"Amino Acid, Peptide, or Protein",CAUSES,destruction,C1261381,Therapeutic or Preventive Procedure,False,True
1702,iga,C0020835,"Amino Acid, Peptide, or Protein",RESULT_OF,secreted,C1327616,Cell Function,False,True
1702,secreted,C1327616,Cell Function,OCCURS_IN,mucosal tissues,C0026724,Tissue,False,True
1702,microbes,C0445623,Organism,LOCATION_OF,lumens,C0524461,Body Space or Junction,False,True
1702,lumens,C0524461,Body Space or Junction,PART_OF,gastrointestinal tracts,C0017189,Body System,False,True
1703,transported,C0596902,"Amino Acid, Peptide, or Protein",TRAVERSES,placenta,C0032043,Embryonic Structure,False,True
1703,newborn,C0021289,Age Group,CONTAINS,immune system,C0020962,Body System,False,True
1703,igg,C0020852,"Amino Acid, Peptide, or Protein",EXHIBITS,passive immunity,C0678210,Organism Function,False,True
1704,mast cells,C0024880,Cell,CAUSES,kill,C0162388,Social Behavior,False,True
1704,eosinophils,C0014467,Cell,CAUSES,kill,C0162388,Social Behavior,False,True
1706,infectious pathogen,C0009450,Disease or Syndrome,CAUSES,effector lymphocytes,C3641722,Cell,False,True
1706,effector lymphocytes,C3641722,Cell,PROCESS_OF,apoptosis,C0162638,Cell Function,False,True
1706,pathogen,C0450254,Organism,AFFECTS,immune system,C0020962,Body System,False,True
1706,lymphocytes,C0024264,Cell,PRODUCES,memory cells,C0312737,Cell,False,True
1706,infection,C0009450,Disease or Syndrome,PRECEDES,memory cells,C0312737,Cell,False,True
1706,memory cells,C0312737,Cell,IS_A,antigen-specific lymphocytes,C4763554,Cell,False,True
1706,naïve cells,C0007634,Cell,FUNCTIONALLY_RELATED_TO,antigen,C0003320,Immunologic Factor,False,True
1706,memory cells,C0312737,Cell,INTERACTS_WITH,antigen,C0003320,Immunologic Factor,False,True
1706,vaccination,C0042196,Therapeutic or Preventive Procedure,PRODUCES,memory cells,C0312737,Cell,False,True
1715,phagocytes,C0031307,Cell,PART_OF,innateimmunity,C0020969,Organism Attribute,False,True
1715,nkcells,C0022688,Cell,PART_OF,innateimmunity,C0020969,Organism Attribute,False,True
1722,immune reactions,C0443146,Pathologic Function,CAUSES,injury,C3263722,Injury or Poisoning,False,True
1722,hypersensitivity reactions,C0020517,Pathologic Function,IS_A,immune reactions,C0443146,Pathologic Function,False,True
1722,autoimmune disorders,C0004364,Disease or Syndrome,IS_A,disorders,C0012634,Disease or Syndrome,False,True
1722,rejection,C0035015,Social Behavior,DISRUPTS,transplants,C0332835,Tissue,False,True
1722,immunodeficiency diseases,C0021051,Disease or Syndrome,IS_A,diseases,C0012634,Disease or Syndrome,False,True
1722,amyloidosis,C0002726,Disease or Syndrome,IS_A,disorder,C0012634,Disease or Syndrome,False,True
1724,immune responses,C0020964,Organ or Tissue Function,CAUSES,tissue injury,C4552279,Injury or Poisoning,False,True
1724,hypersensitivity diseases,C0543698,Disease or Syndrome,IS_A,diseases,C0012634,Disease or Syndrome,False,True
1724,persons,C0027361,Population Group,PERFORMS,immune responses,C0020964,Organ or Tissue Function,False,True
1724,immune responses,C0020964,Organ or Tissue Function,INTERACTS_WITH,antigen,C0003320,Immunologic Factor,False,True
1724,injury,C3263722,Injury or Poisoning,AFFECTS,host tissues,C0040300,Tissue,False,True
1724,immune responses,C0020964,Organ or Tissue Function,CAUSES,disease,C0012634,Disease or Syndrome,False,True
1726,immune responses,C0020964,Organ or Tissue Function,INTERACTS_WITH,antigens,C0003320,Immunologic Factor,False,True
1726,abnormalities,C0000768,Congenital Abnormality,CAUSES,immune responses,C0020964,Organ or Tissue Function,False,True
1727,autoimmunity,C0004364,Disease or Syndrome,INTERACTS_WITH,self antigens,C0004359,Immunologic Factor,False,True
1727,autoimmunity,C0004364,Disease or Syndrome,CAUSES,diseases,C0012634,Disease or Syndrome,False,True
1727,autoimmune diseases,C0004364,Disease or Syndrome,IS_A,diseases,C0012634,Disease or Syndrome,False,True
1728,antibodies,C0003241,"Amino Acid, Peptide, or Protein",CONNECTED_TO,antigens,C0003320,Immunologic Factor,False,True
1728,antibodies,C0003241,"Amino Acid, Peptide, or Protein",PRODUCES,immune complexes,C0003313,"Amino Acid, Peptide, or Protein",False,True
1728,immune complexes,C0003313,"Amino Acid, Peptide, or Protein",LOCATION_OF,tissues,C0040300,Tissue,False,True
1728,t-cell responses,C0871261,Organism Attribute,INTERACTS_WITH,microbes,C0445623,Organism,False,True
1728,t-cell responses,C0871261,Organism Attribute,CAUSES,inflammation,C0021368,Pathologic Function,False,True
1728,tissue injury,C4552279,Injury or Poisoning,OCCURS_IN,tuberculosis,C0041296,Disease or Syndrome,False,True
1728,tissue injury,C4552279,Injury or Poisoning,OCCURS_IN,infections,C0851162,Disease or Syndrome,False,True
1728,antibodies,C0003241,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,microbe,C0445623,Organism,False,True
1728,t cells,C0039194,Cell,INTERACTS_WITH,microbe,C0445623,Organism,False,True
1728,antibodies,C0003241,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,host tissue,C0040300,Tissue,False,True
1728,t cells,C0039194,Cell,INTERACTS_WITH,host tissue,C0040300,Tissue,False,True
1728,cross-reactivity,C0010357,Molecular Function,CAUSES,rheumatic heart disease,C0035439,Disease or Syndrome,False,True
1728,infection,C0009450,Disease or Syndrome,OCCURS_IN,host tissues,C0040300,Tissue,False,True
1728,virus,C0042776,Virus,AFFECTS,liver cells,C0227525,Cell,False,True
1730,immune response,C0020964,Organ or Tissue Function,DISRUPTS,liver cells,C0227525,Cell,False,True
1731,individuals,C0027361,Population Group,EXHIBITS,immune responses,C0020964,Organ or Tissue Function,False,True
1732,antibodies,C0003241,"Amino Acid, Peptide, or Protein",CARRIES_OUT,pathogens,C0450254,Organism,False,True
1732,effector t lymphocytes,C3641722,Cell,CARRIES_OUT,pathogens,C0450254,Organism,False,True
1732,effector cells,C3641722,Cell,CARRIES_OUT,pathogens,C0450254,Organism,False,True
1732,effector t lymphocytes,C3641722,Cell,CAUSES,tissue injury,C4552279,Injury or Poisoning,False,True
1732,effector cells,C3641722,Cell,CAUSES,tissue injury,C4552279,Injury or Poisoning,False,True
1732,immune response,C0020964,Organ or Tissue Function,OCCURS_IN,diseases,C0012634,Disease or Syndrome,False,True
1732,self antigens,C0004359,Immunologic Factor,CAUSES,immune responses,C0020964,Organ or Tissue Function,False,True
1732,microbes,C0445623,Organism,CAUSES,immune responses,C0020964,Organ or Tissue Function,False,True
1732,immune system,C0020962,Body System,BRINGS_ABOUT,protective immunity,C0020965,Organ or Tissue Function,False,True
1732,inflammation,C0021368,Pathologic Function,CONCEPTUAL_PART_OF,disorders,C0012634,Disease or Syndrome,False,True
1732,disorders,C0012634,Disease or Syndrome,IS_A,inflammatory diseases,C1290884,Disease or Syndrome,False,True
1733,immune mechanism,C0027842,Organism Function,CAUSES,injury,C3263722,Injury or Poisoning,False,True
1733,hypersensitivity reactions,C0020517,Pathologic Function,CAUSES,injury,C3263722,Injury or Poisoning,False,True
1736,th2 cells,C0242633,Cell,CAUSES,injury,C3263722,Injury or Poisoning,False,True
1736,mast cells,C0024880,Cell,CAUSES,injury,C3263722,Injury or Poisoning,False,True
1736,cytokines,C0079189,"Amino Acid, Peptide, or Protein",BRINGS_ABOUT,inflammatory cells,C0440752,Cell,False,True
1737,igg,C0020852,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,fixed tissue,C1955469,Tissue,False,True
1737,igm antibodies,C0003241,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,fixed tissue,C1955469,Tissue,False,True
1737,antibodies,C0003241,"Amino Acid, Peptide, or Protein",DISRUPTS,cells,C0007634,Cell,False,True
1737,antibodies,C0003241,"Amino Acid, Peptide, or Protein",BRINGS_ABOUT,phagocytosis,C0031308,Cell Function,False,True
1737,antibodies,C0003241,"Amino Acid, Peptide, or Protein",BRINGS_ABOUT,lysis,C0024348,Pathologic Function,False,True
1737,antibodies,C0003241,"Amino Acid, Peptide, or Protein",DISRUPTS,tissues,C0040300,Tissue,False,True
1737,antibodies,C0003241,"Amino Acid, Peptide, or Protein",DISRUPTS,cellular functions,C0007613,Cell Function,False,True
1738,igg,C0020852,"Amino Acid, Peptide, or Protein",PRODUCES,antigen-antibody complexes,C0003313,"Amino Acid, Peptide, or Protein",False,True
1738,igm antibodies,C0003241,"Amino Acid, Peptide, or Protein",PRODUCES,antigen-antibody complexes,C0003313,"Amino Acid, Peptide, or Protein",False,True
1738,antigen-antibody complexes,C0003313,"Amino Acid, Peptide, or Protein",LOCATION_OF,vascular beds,C0268338,"Body Part, Organ, or Organ Component",False,True
1738,neutrophils,C0027950,Cell,CAUSES,tissue damage,C0010957,Injury or Poisoning,False,True
1738,monocytes,C0026473,Cell,CAUSES,tissue damage,C0010957,Injury or Poisoning,False,True
1739,immune responses,C0020964,Organ or Tissue Function,CAUSES,type iv) hypersensitivity disorders,C0020523,Pathologic Function,False,True
1739,neutrophils,C0027950,Cell,CAUSES,tissue injury,C4552279,Injury or Poisoning,False,True
1740,antigen,C0003320,Immunologic Factor,INTERACTS_WITH,ige antibody,C2754973,Cell Component,False,True
1740,ige antibody,C2754973,Cell Component,LOCATION_OF,mast cells,C0024880,Cell,False,True
1740,antigen,C0003320,Immunologic Factor,IS_A,allergen,C0002092,Immunologic Factor,False,True
1740,allergens,C0002092,Immunologic Factor,IS_A,environmental substances,C0920506,Neoplastic Process,False,True
1740,th2 cells,C0242633,Cell,CAUSES,immediate hypersensitivity,C0020523,Pathologic Function,False,True
1740,local reaction,C0853813,Sign or Symptom,IS_A,hypersensitivity,C0020517,Pathologic Function,False,True
1740,seasonal rhinitis,C1322281,Disease or Syndrome,IS_A,local reaction,C0853813,Sign or Symptom,False,True
1740,hay fever,C0018621,Disease or Syndrome,IS_A,local reaction,C0853813,Sign or Symptom,False,True
1740,asthma,C0004096,Disease or Syndrome,IS_A,hypersensitivity,C0020517,Pathologic Function,False,True
1740,anaphylaxis,C0002792,Pathologic Function,IS_A,hypersensitivity,C0020517,Pathologic Function,False,True
1742,hypersensitivity reactions,C0020517,Pathologic Function,EXHIBITS,cellular responses,C4327509,Cell Function,False,True
1743,th2 cells,C0242633,Cell,PRODUCES,ige antibody,C2754973,Cell Component,False,True
1743,allergens,C0002092,Immunologic Factor,CAUSES,responses,C0871261,Organism Attribute,False,True
1743,responses,C0871261,Organism Attribute,PROPERTY_OF,th2,C0242633,Cell,False,True
1744,pollen,C0032385,Plant,IS_A,allergen,C0002092,Immunologic Factor,False,True
1751,allergen,C0002092,Immunologic Factor,AFFECTS,th2,C0242633,Cell,False,True
1753,ige antibody,C2754973,Cell Component,AFFECTS,mast cells,C0024880,Cell,False,True
1753,mast cells,C0024880,Cell,LOCATION_OF,tissues,C0040300,Tissue,False,True
1753,mast cells,C0024880,Cell,ADJACENT_TO,blood vessels,C0005847,"Body Part, Organ, or Organ Component",False,True
1753,mast cells,C0024880,Cell,ADJACENT_TO,nerves,C0027740,"Body Part, Organ, or Organ Component",False,True
1753,mast cells,C0024880,Cell,EXHIBITS,high-affinity receptor,C1149311,Molecular Function,False,True
1753,high-affinity receptor,C1149311,Molecular Function,INTERACTS_WITH,ige,C0020846,"Amino Acid, Peptide, or Protein",False,True
1753,ige,C0020846,"Amino Acid, Peptide, or Protein",CONNECTED_TO,mast cell fcεri receptor,C1514760,Cell,False,True
1753,allergen,C0002092,Immunologic Factor,IS_A,antigen,C0003320,Immunologic Factor,False,True
1753,antigen,C0003320,Immunologic Factor,CONNECTED_TO,ige,C0020846,"Amino Acid, Peptide, or Protein",False,True
1753,basophils,C0004827,Cell,IS_A,circulating cells,C0027625,Cell,False,True
1753,basophils,C0004827,Cell,CONCEPTUALLY_RELATED_TO,mast cells,C0024880,Cell,False,True
1753,hypersensitivity reactions,C0020517,Pathologic Function,OCCURS_IN,tissues,C0040300,Tissue,False,True
1753,eosinophils,C0014467,Cell,PERFORMS,expresses fcεri,C0017262,Genetic Function,False,True
1754,allergen,C0002092,Immunologic Factor,CONNECTED_TO,mast cells,C0024880,Cell,False,True
1754,signals,C0037083,Cell Function,CAUSES,secretion,C0036536,Biologic Function,False,True
1754,mast cells,C0024880,Cell,PERFORMS,secretion,C0036536,Biologic Function,False,True
1756,granules,C3853573,Biomedical or Dental Material,PART_OF,mast cells,C0024880,Cell,False,True
1756,granules,C3853573,Biomedical or Dental Material,CONTAINS,histamine,C0019588,Organic Chemical,False,True
1756,histamine,C0019588,Organic Chemical,CAUSES,smooth muscle contraction,C1155937,Organ or Tissue Function,False,True
1756,histamine,C0019588,Organic Chemical,CAUSES,secretion,C0036536,Biologic Function,False,True
1756,chemotactic factors,C0008013,Biologically Active Substance,AFFECTS,neutrophils,C0027950,Cell,False,True
1756,chemotactic factors,C0008013,Biologically Active Substance,AFFECTS,eosinophils,C0014467,Cell,False,True
1756,tryptase,C0147080,"Amino Acid, Peptide, or Protein",IS_A,neutral proteases,C0030940,"Amino Acid, Peptide, or Protein",False,True
1756,neutral proteases,C0030940,"Amino Acid, Peptide, or Protein",PRODUCES,kinins,C0022714,"Amino Acid, Peptide, or Protein",False,True
1756,neutral proteases,C0030940,"Amino Acid, Peptide, or Protein",DISRUPTS,complement components,C0312743,"Amino Acid, Peptide, or Protein",False,True
1756,c5a,C1367710,Gene or Genome,IS_A,chemotactic factors,C0008013,Biologically Active Substance,False,True
1756,granules,C3853573,Biomedical or Dental Material,CONTAINS,acidic proteoglycans,C0033692,"Amino Acid, Peptide, or Protein",False,True
1756,heparin,C0019134,Organic Chemical,IS_A,acidic proteoglycans,C0033692,"Amino Acid, Peptide, or Protein",False,True
1756,chondroitin sulfate,C0008466,Organic Chemical,IS_A,acidic proteoglycans,C0033692,"Amino Acid, Peptide, or Protein",False,True
1757,pathways,C1704259,Molecular Function,PRODUCES,prostaglandins,C0033554,Organic Chemical,False,True
1757,pathways,C1704259,Molecular Function,PRODUCES,leukotrienes,C0023545,Organic Chemical,False,True
1757,prostaglandin d2,C0033532,Organic Chemical,IS_A,mediator,C0127400,Organic Chemical,False,True
1757,cyclooxygenase pathway,C1157325,Molecular Function,PRODUCES,pgd2,C0033532,Organic Chemical,False,True
1757,pgd2,C0033532,Organic Chemical,CAUSES,mucus secretion,C2610947,Cell Function,False,True
1757,ltc4,C0023542,Organic Chemical,IS_A,leukotrienes,C0023545,Organic Chemical,False,True
1757,ltd4,C0023544,Organic Chemical,IS_A,leukotrienes,C0023545,Organic Chemical,False,True
1757,ltc4,C0023542,Organic Chemical,CAUSES,vascular permeability,C0162337,Organ or Tissue Function,False,True
1757,ltd4,C0023544,Organic Chemical,CAUSES,vascular permeability,C0162337,Organ or Tissue Function,False,True
1757,ltc4,C0023542,Organic Chemical,CAUSES,bronchial smooth muscle contraction,C1155937,Organ or Tissue Function,False,True
1757,ltd4,C0023544,Organic Chemical,CAUSES,bronchial smooth muscle contraction,C1155937,Organ or Tissue Function,False,True
1757,ltb4,C0023546,Organic Chemical,AFFECTS,eosinophils,C0014467,Cell,False,True
1757,ltb4,C0023546,Organic Chemical,AFFECTS,monocytes,C0026473,Cell,False,True
1758,mast cells,C0024880,Cell,PERFORMS,synthesis,C0220781,Biologic Function,False,True
1758,synthesis,C0220781,Biologic Function,PRODUCES,cytokines,C0079189,"Amino Acid, Peptide, or Protein",False,True
1758,tnf,C0812246,Gene or Genome,AFFECTS,leukocytes,C0023516,Cell,False,True
1759,hypersensitivity,C0020517,Pathologic Function,CAUSES,disease,C0012634,Disease or Syndrome,False,True
1759,th2,C0242633,Cell,PREVENTS,parasitic infections,C0030499,Disease or Syndrome,False,True
1759,ige antibodies,C0003241,"Amino Acid, Peptide, or Protein",AFFECTS,helminths,C0018893,Eukaryote,False,True
1759,eosinophils,C0014467,Cell,DISRUPTS,helminths,C0018893,Eukaryote,False,True
1759,mast cells,C0024880,Cell,DISRUPTS,helminths,C0018893,Eukaryote,False,True
1759,mast cells,C0024880,Cell,PREVENTS,bacterial infections,C0004623,Disease or Syndrome,False,True
1759,granule proteases,C0030940,"Amino Acid, Peptide, or Protein",DISRUPTS,toxins,C0040549,Biologically Active Substance,False,True
1761,genes,C0017337,Gene or Genome,CAUSES,susceptibility,C0012655,Clinical Attribute,False,True
1761,asthma,C0004096,Disease or Syndrome,IS_A,atopic disorders,C0012634,Disease or Syndrome,False,True
1761,immune responsiveness,C0020963,Pathologic Function,INTERACTS_WITH,allergens,C0002092,Immunologic Factor,False,True
1761,cytokines,C0079189,"Amino Acid, Peptide, or Protein",MANAGES,th2 responses,C0871261,Organism Attribute,False,True
1761,adam33,C1423517,Gene or Genome,IS_A,metalloproteinase,C0025543,"Amino Acid, Peptide, or Protein",False,True
1761,tissue remodeling,C1820201,Biologic Function,LOCATION_OF,airways,C0178987,Medical Device,False,True
1762,dogs,C0012984,Mammal,EXHIBITS,allergies,C0020517,Pathologic Function,False,True
1762,cats,C0007450,Mammal,EXHIBITS,allergies,C0020517,Pathologic Function,False,True
1762,viral infections,C0042769,Disease or Syndrome,LOCATION_OF,airways,C0178987,Medical Device,False,True
1762,viral infections,C0042769,Disease or Syndrome,CAUSES,bronchial asthma,C0004096,Disease or Syndrome,False,True
1762,bronchial asthma,C0004096,Disease or Syndrome,AFFECTS,lungs,C0024109,"Body Part, Organ, or Organ Component",False,True
1763,temperature extremes,C1321552,Natural Phenomenon or Process,CAUSES,hypersensitivity reactions,C0020517,Pathologic Function,False,True
1766,antigens,C0003320,Immunologic Factor,DERIVATIVE_OF,microbial,C0445623,Organism,False,True
1766,antigens,C0003320,Immunologic Factor,AFFECTS,immune system,C0020962,Body System,False,True
1766,antigens,C0003320,Immunologic Factor,PREVENTS,allergies,C0020517,Pathologic Function,False,True
