:START_ID,:END_ID,:TYPE
C4521536,C0079427,NEUTRALIZE_FUNCTION_OF
C0205251,C0205183,GIVE_RISE_TO
C0014644,C0006413,IMPLICATE_IN_PATHOGENESIS_OF
C0014644,C0030705,IMPLICATE_IN_PATHOGENESIS_OF
C0014644,C0019829,IMPLICATE_IN_PATHOGENESIS_OF
C0014644,C0027651,IMPLICATE_IN_PATHOGENESIS_OF
C0014644,C2931822,IMPLICATE_IN_PATHOGENESIS_OF
C0014644,C0038351,IMPLICATE_IN_PATHOGENESIS_OF
C0014644,C1261473,IMPLICATE_IN_PATHOGENESIS_OF
C0017337,C0007621,CONTRIBUTE_TO
C0017337,C0334094,STIMULATE
C0439662,C0334094,ALLOW
C0334094,C0243107,LEAD_TO
C0151317,C2239176,LINK_WITH
C0019163,C2239176,LINK_WITH
C0019163,C2239176,CAUSE
C0019196,C2239176,CAUSE
C1280500,C1837655,BE
C1280500,C1837655,BE
C0227525,C0034963,LEAD_TO
C0227525,C1883709,LEAD_TO
C0021368,C0007621,PROMOTE
C0079488,C0085695,CAUSE
C0151317,C0334094,LEAD_TO
C1155000,C0018284,PRODUCE
C1155000,C0079189,PRODUCE
C1155000,C0282554,PRODUCE
C1155000,C3714412,PRODUCE
C0018284,C0007620,PROMOTE
C0079189,C0007620,PROMOTE
C0282554,C0007620,PROMOTE
C3714412,C0007620,PROMOTE
C0018284,C1820201,PROMOTE
C0079189,C1820201,PROMOTE
C0282554,C1820201,PROMOTE
C3714412,C1820201,PROMOTE
C0018284,C0302600,PROMOTE
C0079189,C0302600,PROMOTE
C0282554,C0302600,PROMOTE
C3714412,C0302600,PROMOTE
C1155000,C0162772,PRODUCE
C0162772,C1257899,BE
C0162772,C0026879,BE
C4330475,C1879547,CAUSE
C1704259,C0162638,BLOCK
C0019163,C0678723,CONTAIN_PROTEINS_THAT_PROMOTE
C0019196,C0678723,CONTAIN_PROTEINS_THAT_PROMOTE
C0017428,C0017337,CONTAIN
C0282641,C0345904,CAUSE
C0262201,C0040648,ACTIVATE
C0262201,C0037083,ACTIVATE
C0262201,C1515171,INTERFERE_WITH
C0085224,C1515001,CAUSE
C1515001,C0017260,INCLUDE
C0019196,C0279000,LINK_TO_PATHOGENESIS_OF
C0449432,C0007621,HAVE_DIRECT_EFFECT_ON
C0019196,C1704259,ACTIVATE
C0022023,C2239176,CAUSE
C0019196,C2239176,CAUSE
C1280500,C1837655,BE
C1280500,C1837655,BE
C0021368,C0151763,CAUSE
C0021368,C0334094,CAUSE
C0021368,C0205177,CAUSE
C0162772,C0012854,DAMAGE
C0033684,C0037083,ACTIVATE
C0033684,C0596263,CONTRIBUTE_TO
C0019196,C0037083,ACTIVATE
C0019196,C0596263,CONTRIBUTE_TO
C0027651,C0041582,CAUSE
C0041582,C0019080,CAUSE
C0041582,C0442886,CAUSE
C0027651,C0836213,PROTRUDE_INTO
C0027651,C0021933,CAUSE
C0027651,C0021843,CAUSE
C0027651,C0021308,CAUSE
peristaltic pull of the gut,C0021933,CAUSE
peristaltic pull of the gut,C0021843,CAUSE
peristaltic pull of the gut,C0021308,CAUSE
C1516213,C1517945,SUFFER_FROM
C1516213,C0424678,SUFFER_FROM
C0205329,C0004093,ACCOMPANY_BY
C0205329,C0003123,ACCOMPANY_BY
C0205329,C0002871,ACCOMPANY_BY
C0006625,C1517945,BE_A_CONDITION_OF
C0006625,C0424678,BE_A_CONDITION_OF
C0006625,C0004093,BE_A_CONDITION_OF
C0006625,C0003123,BE_A_CONDITION_OF
C0006625,C0002871,BE_A_CONDITION_OF
C0006826,C0439793,CORRELATE_WITH
C0006625,C0028707,NOT_CAUSED_BY
C0006625,C1948047,RESULT_FROM
C1948047,C0027651,PRODUCE_BY
C1948047,C1167395,PRODUCE_BY
C0079189,C1948047,BE_A_TYPE_OF
C0006625,C0392756,NOT_CAUSED_BY
C1516213,C0205250,HAVE
C1516213,C0442805,HAVE
C0812246,C0006625,MEDIATE
C0079189,C0006625,MEDIATE
C0812246,C0024432,PRODUCE_BY
C0079189,C0024432,PRODUCE_BY
C0024432,C0431085,RESPOND_TO
C0812246,C0431085,PRODUCE_BY
C0079189,C0431085,PRODUCE_BY
C0812246,C0003618,SUPPRESS
C0812246,C0033684,INHIBIT
C0023816,C0033684,RELEASE
C0812246,C0033684,PREVENT
C0015252,C0006625,TREAT
C1704241,C1516213,OCCUR_IN
C1704241,C0030472,REFER_TO_AS
C0030472,C0006826,AFFECT
C0030472,C0003507,MANIFEST
C0030472,C0205210,ASSOCIATE_WITH
C0030472,C0017354,CAN_BE
C0004943,C0027627,MIMIC
C0012634,C0039798,CONFOUND
C0030472,C0027651,ASSOCIATE_WITH
C0020437,C0030472,BE_A_TYPE_OF
C0010481,C0030472,BE_A_TYPE_OF
C0221390,C0030472,BE_A_TYPE_OF
C0242379,C0030472,ASSOCIATE_WITH
C0006142,C0030472,ASSOCIATE_WITH
C0376545,C0030472,ASSOCIATE_WITH
C0020437,C1516213,OCCUR_IN
C0033684,C0020437,CAUSE
C0033684,C0431085,SYNTHESIZE_BY
C0040690,C0020437,CAUSE
C0205177,C0020437,CAUSE
C0040690,C1450557,BE_A_TYPE_OF
C0205177,C1450557,BE_A_TYPE_OF
C0012634,C0020437,CAUSE
C1274040,C0030472,NOT_A_TYPE_OF
C0010481,C0521799,RELATE_TO
C0010481,C0030956,RELATE_TO
C0521799,C0334227,PRODUCE_BY
C0030956,C0334227,PRODUCE_BY
C0521799,C0149925,OCCUR_IN
C0030472,C0398623,MANIFEST_AS
C0398623,C0042487,LEAD_TO
C0398623,C0221390,LEAD_TO
C0016129,C0030472,BE_A_MANIFESTATION_OF
C0178703,C0030472,BE_A_MANIFESTATION_OF
C0016129,C0024109,OCCUR_IN
C0178703,C0024109,OCCUR_IN
C0025663,C0205210,QUANTIFY
C0025663,C0332261,QUANTIFY
C0025663,C0443131,NECESSARY_FOR
C0025663,C0039798,NECESSARY_FOR
C0205615,C0040132,LOCALIZE_TO
C0238461,C0178784,INVADE
C0178947,C0006826,EXPRESS
C0178947,C0006826,EXPRESS
C0441800,C0012634,BE_A_PARAMETER_OF
C0205390,C0012634,BE_A_PARAMETER_OF
C0332305,C0441800,HAVE_GREATER_CLINICAL_VALUE_THAN
C0006826,C0007634,BASE_ON
C0006826,C0026255,BASE_ON
C0006826,C0003737,BASE_ON
C0018966,C0006826,EVOLVE_FOR
C0018966,C0683312,RANGE_FROM
C0018966,C0683312,RANGE_TO
C0027361,C0027651,VARY_IN
C0027361,C0431085,JUDGE
C0919553,C0221135,BE
C0004927,C0439092,BE
C0237607,C0233324,CHARACTERIZE
C1327616,C0038351,LOCATE_IN
C0205615,C0030274,LOCATE_IN
C0006826,C0205225,BASE_ON
C0006826,C0017446,BASE_ON
C0006826,C0332197,BASE_ON
C1515946,C0449394,BE_A
C1515946,C1515169,USE
C1515169,C0677930,T_STANDS_FOR
C1515169,C0017446,N_STANDS_FOR
C1515169,C0027627,M_STANDS_FOR
C1515169,C0006826,VARY_FOR
C1402294,C0227099,CHARACTERIZE_AS
C0227099,C0456389,BASE_ON
C0227099,C1334167,INDICATE
C0947912,C0152036,ASSOCIATE_WITH
C0007121,C0152036,ASSOCIATE_WITH
C0040100,C0152036,ASSOCIATE_WITH
C0012634,C0152036,ASSOCIATE_WITH
C0678222,C0152036,ASSOCIATE_WITH
C0039538,C0152036,ASSOCIATE_WITH
C0027726,C0006826,ASSOCIATE_WITH
C0027726,C0041361,CAUSE_BY
C0027726,C0003313,CAUSE_BY
C0001655,C0001655,BE_AN_ABBREVIATION_FOR
C0021755,C0021755,BE_AN_ABBREVIATION_FOR
C0040690,C0040691,BE_AN_ABBREVIATION_FOR
C0812246,C0041368,BE_AN_ABBREVIATION_FOR
C0302052,C1314939,MEAN
C0227099,C0442808,DENOTE
C0025646,C5441917,SIGNIFY
C0025646,C0392148,REFLECT
C1880022,C0027651,SUPPLEMENT
C1880022,C0027651,SUPPLEMENT
C0006625,C0030685,BE_CAUSED_BY
C0006625,C0004093,ACCOMPANY_BY
C0006625,C0003123,ACCOMPANY_BY
C0006625,C0002871,ACCOMPANY_BY
C0030472,C0036536,BE_CAUSED_BY
C3714412,C0001655,INCLUDE
C3714412,C0070099,INCLUDE
C3714412,C0040690,INCLUDE
C0027651,C0233426,BE_DETERMINED_BY
C0027651,C0001807,HAVE
C0001811,C0034693,BE_DETERMINED_BY
C0001811,C0011923,BE_DETERMINED_BY
C0332305,C0456389,BE_BASED_ON
C0332305,C0017446,BE_BASED_ON
C0332305,C5441917,BE_BASED_ON
C0332305,C0441800,HAVE_GREATER_CLINICAL_VALUE_THAN
C0006826,C0439855,BECOME
C0006826,C0036916,BECOME
C0006826,C0205555,BECOME
C1706750,C0683312,CHARACTERIZE
C0006826,C0553580,BE_NOT_DIFFICULT_IN
C1516606,C0332442,BE_INVALUABLE_FOR
C1511726,C0332442,BE_INVALUABLE_FOR
C1524022,C0006826,CAN_BE_SIMILAR_TO
C0022023,C0029463,CAN_MIMIC
C0370003,C0205410,MUST_BE
C0370003,C1882932,MUST_BE
C0370003,C0036720,MUST_BE
C0449445,C0015252,INCLUDE
C0449445,C0005558,INCLUDE
C0449445,C1510483,INCLUDE
C0449445,C0013443,INCLUDE
C0022023,C0349590,BE_DESIRABLE_FOR
C0022023,C0017446,BE_DESIRABLE_FOR
C0022023,C0443131,BE
C0039259,C0025663,BE_PROVIDED_BY
C1510483,C0009170,BE_A_TYPE_OF
C1510483,C0007634,INVOLVE
C1510483,C4086729,INVOLVE
C1510483,C0006141,BE_USED_FOR
C1510483,C0392760,BE_USED_FOR
C1510483,C0392760,BE_USED_FOR
C1510483,C0392760,BE_USED_FOR
C0079595,C0678594,PERMIT_EXTENSION_OF
C0226514,C0023884,INCLUDE
C0226514,C0030274,INCLUDE
C0226514,C0729595,INCLUDE
C1510483,C0038894,OBVIATE
C1510483,C0035647,OBVIATE
C1510483,C0370003,ENTAIL
C1510483,C0743559,ENTAIL
C1510483,C0018563,CAN_BE
C1510483,C0456962,CAN_BE
C1510483,C0018563,CAN_BE
C0013443,C0006826,PROVIDE_METHOD_FOR
C0013443,C0007874,USE_FOR_DISCOVERY_OF
C0013443,C0476089,USE_TO_INVESTIGATE
C0013443,C0007121,USE_TO_INVESTIGATE
C0013443,C0005695,USE_TO_INVESTIGATE
C0013443,C0033578,USE_TO_INVESTIGATE
C0013443,C0699791,USE_TO_INVESTIGATE
C0013443,C0007634,USE_FOR_IDENTIFICATION_OF
C0013443,C0007634,USE_FOR_IDENTIFICATION_OF
C0013443,C0007634,USE_FOR_IDENTIFICATION_OF
C0013443,C0007634,USE_FOR_IDENTIFICATION_OF
C0013443,C0027651,USE_FOR_EVALUATION_OF
C0597032,C0038250,BE_LESS_COHESIVE_THAN
C0597032,C0302908,BE_SHED_INTO
C0597032,C0036537,BE_SHED_INTO
C0007634,C0027651,ORIGINATE_FROM
C0079104,C0007874,FROM
C0334227,C0205161,CONTAIN_IN
C0025663,C0007847,PROVIDE_CONTROL_OF
C0021044,C0205462,OFFER
C0003241,C0205698,POINT_TO_DIAGNOSIS_OF
C0003241,C0883208,RULE_OUT_DIAGNOSIS_OF
C0021044,C0205225,ALLOW_DEFINITIVE_DIAGNOSIS_OF
C0220806,C0006826,ALLOW
C0220806,C0087111,DIRECT
C0016263,C0023418,USE_IN
C0016263,C0456387,USE_IN
C0003241,C1453161,TARGET
C0003241,C0003324,TARGET
C0003241,C0007634,USE_TO_OBTAIN
C0205474,C0006826,CANNOT_BE_UTILIZED_FOR
C0205474,C0871311,USE_AS
C0205474,C0871261,HAVE_UTILITY_IN
C0205474,C0012634,HAVE_UTILITY_IN
C0138741,C0007112,USE_TO_SCREEN_FOR
C0441889,C0600139,INDICATE_SUSPICION_OF
C0441889,C1704272,MAY_BE_ELEVATED_IN
C0227099,C0020517,SUFFER_FROM
C0227099,C1511884,SUFFER_FROM
C0085077,C0012634,VALUABLE_FOR
C0085077,C0039798,VALUABLE_FOR
C0007082,C0007097,ELABORATE_BY
C0007082,C0030274,ELABORATE_BY
C0007082,C0038351,ELABORATE_BY
C0007082,C0678222,ELABORATE_BY
C0002210,C2239176,PRODUCE_BY
C0002210,C0018067,PRODUCE_BY
C0002210,C0206664,PRODUCE_BY
C0002210,C0013485,PRODUCE_BY
C0007082,C4763672,CAN_BE_ELEVATED_IN
C0007082,C0006826,LACK
C0007082,C0006826,LACK
C0007082,C0150369,MAY_BE_USEFUL_IN
C2745888,C0229671,DISAPPEAR_FROM
C2745888,C0034897,SIGNIFY
C1513384,C0027651,USE_FOR
C1513384,C0004927,USE_FOR
C0039194,C0017295,HAVE
C0004561,C0017295,HAVE
C0021027,C0334094,ALLOW_DISTINCTION_OF
C0021027,C0334094,ALLOW_DISTINCTION_OF
C0376544,C0022023,DEFINE_BY
C0280100,C0022023,DEFINE_BY
C0024348,C1521970,USE_TO_DETECT
C0024348,C1521970,USE_TO_DETECT
C0024348,C1521970,USE_TO_DETECT
C0442726,C0023473,CAN_CONFIRM_DIAGNOSIS_OF
C0376545,C0029016,DEFINE_BY
C0011900,C0026882,REQUIRE_IDENTIFICATION_OF
C0169661,C1336653,ENCODE
C0026882,C0278252,ASSOCIATE_WITH
C1515926,C0030705,DETERMINE
C0025663,C0017337,USE_TO_DETECT
C0025663,C0017337,USE_TO_DETECT
C0025663,C0017337,USE_TO_DETECT
C0025663,C0017337,USE_TO_DETECT
C0022023,C0870705,PROVIDE
C0022023,C0870705,PROVIDE
C0022023,C0870705,PROVIDE
C0022023,C0870705,PROVIDE
C0162801,C0006826,ALLOW_FOR_IDENTIFICATION_OF
C0006826,C0006826,PREDICT
C0871261,C0132555,HELPFUL_IN
C0039194,C0132555,HELPFUL_IN
C1513384,C0012634,USE_FOR
C0442726,C0023473,GIVE_A_MEASURE_OF
C0027651,C0007634,ASSOCIATE_WITH
C0027651,C0175630,ASSOCIATE_WITH
C0005767,C0205251,DESIGN_FOR
C0005767,C0004793,DESIGN_TO_IDENTIFY
C0677043,C0002793,PROVIDE_INFORMATION_ABOUT
C0677043,C1301757,PROVIDE_INFORMATION_ABOUT
C0677043,C0019409,PROVIDE_INFORMATION_ABOUT
C0030664,C0037420,ASSESS
C0030664,C0302600,ASSESS
C0030664,C0020964,ASSESS
C0314603,C0026882,IDENTIFY
C0026882,C0013227,CAN_BE_TARGETED_BY
C2316368,C0037420,ASSESS
C2316368,C0302600,ASSESS
C2316368,C0020964,ASSESS
C0020964,C0087111,GUIDE
C0087111,C0022023,DESIGN_TO_COUNTERACT
C0205195,C0006826,PROVIDE
C0205195,C0443131,PROVIDE
C4084975,C0011900,LEAD_TO
C2699893,C0039798,LEAD_TO
C0015252,C0027651,BE_A_SAMPLING_APPROACH_FOR
C0005558,C0027651,BE_A_SAMPLING_APPROACH_FOR
C1510483,C0027651,BE_A_SAMPLING_APPROACH_FOR
C0013443,C0027651,BE_A_SAMPLING_APPROACH_FOR
C0021044,C0027651,HELP_IN
C0021044,C0022023,HELP_IN
C0947630,C0027651,HELP_IN
C0947630,C0022023,HELP_IN
C0033684,C1705242,DEFINE
C0033684,C0032659,CAN_BE_USED_TO
C0033684,C0039798,CAN_BE_USED_TO
C0138741,C0033684,BE_A_TYPE_OF
C1513380,C0011900,USE_TO_DETERMINE
C1513380,C0033325,USE_TO_DETERMINE
C1513380,C0242596,USE_TO_DETECT
C1513380,C0733755,USE_TO_DIAGNOSE
C0027651,C1513400,INCLUDE
C0027651,C0162326,INCLUDE
C0027651,C1707513,INCLUDE
C0027651,C0027651,USEFUL_IN
C0027651,C5419559,FOR_THE_PURPOSE_OF
C0027651,C0220901,FOR_THE_PURPOSE_OF
C0017337,C0026882,SHARE
C0027625,C0005767,LOCATE_IN
C0012854,C0005767,LOCATE_IN
C0012854,C0015733,LOCATE_IN
C0012854,C0038056,LOCATE_IN
C0012854,C0042036,LOCATE_IN
C0751980,C0027625,DETECT
C0751980,C0012854,DETECT
C0085187,C0006826,INVOLVE_IN
C0087071,C0006826,INVOLVE_IN
C1516043,C0087111,TARGET_FOR
C0087111,C1516043,ACTIVATE
C1516043,C0334227,LOCATE_IN
C0079424,C0027651,SUPPRESS
C0035335,C0017337,BE_A
C1835417,C1150607,MEDIATE
C1150607,C0023473,CAUSE
C1835417,C0026606,HAVE_ACTIVITY
C0021376,C0027651,PROMOTE
C4330475,C0596240,ELICIT
C4330475,C0017337,HAVE_ROLE_IN
C0007634,C2936626,RECRUIT_TO
C0927195,C0006826,HAVE_ROLE_IN
C1704259,C0006826,INVOLVE_IN
C0079419,C0006826,HAVE_DYSFUNCTION_IN
C0920425,C0031847,TARGET
C0175816,C0079427,FUNCTION_AS
C0031847,C0681698,INFORM
C0039798,C0031843,TARGET
C0035335,C0334094,CONTROL
C0035335,C0031843,HAVE
C0031843,C0024501,INCLUDE
C0753512,C2826170,HAVE_A_ROLE_IN
C0031843,C0007621,CONTRIBUTE_TO
C0178566,C0027627,EXPLAIN
C4289767,C0027625,BE_CAUSED_BY
C0007581,C0441712,HAVE
C0441712,C3245505,HAVE
C1523298,C0162326,HAVE
C1523298,C0006826,OCCUR_IN
C0040690,C1280500,HAVE
C0040690,C2936626,ACT_IN
C0086661,C0025519,BE_CONNECTED_TO
C2936621,C0006826,BE_APPLIED_TO
C0680022,C0006826,HAVE_A_ROLE_IN
C0311400,C0006826,BE_A
C1704259,C0006826,OCCUR_IN
C0025519,C0870883,LEAD_TO
C0441712,C0006826,BE_INVOLVED_IN
C0281318,C0006826,BE_USED_IN
C0281318,C0798503,HAVE
C0004391,C0006826,CONTRIBUTE_TO
C1285355,C0037176,CAUSE_BY
C0032897,C1515926,CAUSE_BY
C0162635,C1515926,CAUSE_BY
C1513388,C0000768,DETECT
C0032520,C0026882,DETECT
C0086418,C0008972,ADVANCE
C0086418,C5557127,HAVE
C0003737,C0019247,REVEAL_SECRETS_OF
C0003737,C0012634,REVEAL_SECRETS_OF
C0162326,C0012634,APPLY_TO
C2936621,C3178814,SEQUENCE
C0162326,C2718059,FACILITATE
C2718059,C0006826,TREAT
C2718059,C0012634,TREAT
C2718059,C2718059,BE_ALSO_KNOWN_AS
C0178546,C0079946,BE_OF
C0679381,C0449913,RESULT_FROM
C0019247,C0030551,DERIVE_FROM
C0019247,C0017471,TRANSMIT_VIA
C0019247,C0015576,BE
C0242354,C0005615,BE_PRESENT_AT
C0039131,C0242354,BE_A_TYPE_OF
C0039131,C0314603,BE_NOT
C0019247,C0009678,NOT_ALWAYS_ARE
C0020179,C0376558,MANIFEST_AFTER
C0262496,C0033684,AFFECT
C0262496,C2244223,DISRUPT
C0262496,C0012634,CONTRIBUTE_TO
C0026882,C0392747,REFER_TO
C0007634,C0680063,TRANSMIT_TO
C0007634,C0019247,MAY_GIVE_RISE_TO
C0007634,C0006826,IMPORTANT_IN_THE_CAUSATION_OF
C0007634,C0000768,IMPORTANT_IN_THE_CAUSATION_OF
C0162735,C0028630,RESULT_FROM
C0028630,C0035139,RESULT_IN
C0026882,C0002895,GIVE_RISE_TO
C0026882,C0162735,BE_AN_EXAMPLE_OF
C0162735,C0314603,ALTER
C0162735,C0599155,BE_SOMETIMES_CALLED
C0026882,C1549081,MAY_CHANGE
C0026882,C0002520,MAY_CHANGE
C0544885,C0040712,INTERRUPT
C0544885,C0035668,CAUSE
C1158013,C0033684,RESULT_IN
C0079380,C0080089,OCCUR_WHEN
C0600436,C1704972,ALTER
C0282537,C0028630,BE_CHARACTERIZED_BY
C0162326,guanine (g),SHARE
C0162326,C0010843,SHARE
C0016667,C0012634,BE_PROTOTYPICAL_OF
C0016667,C0039290,INVOLVE
C0028630,C0017262,PREVENT
C0028630,C0025362,GIVE_RISE_TO
C0282537,C0729333,BE
C0441889,C0017001,INCREASE_DURING
C0282537,C1708511,INFLUENCE
C0282537,C0012634,INFLUENCE
C0009219,C2717924,CAN_UNDERGO
C2717924,C1707513,INCLUDE
C1707513,C1517480,INCLUDE
C1707513,C0017260,INCLUDE
C2717924,C0040715,INCLUDE
C2717924,C0031843,RESULT_IN
C0678594,C0014239,MAY_OCCUR_IN
C0678594,C0040300,MAY_BE_ACQUIRED_IN
C1515926,C0008633,INVOLVE
C0012236,C1515926,BE_AN_EXAMPLE_OF
C1515926,C0004352,HAVE_BEEN_DISCOVERED_IN
C0006826,C1515926,OFTEN_CONTAIN
C1515926,C1517480,INCLUDE
C1515926,C0017260,INCLUDE
C1515926,C0040715,INCLUDE
C0031526,C0022023,BE_A
C0022023,C0017337,OCCUR_BETWEEN
C0022023,C0023473,BE_ASSOCIATED_WITH
C0017337,C0033684,ENCODE
C0035668,C0017337,BE
C0035668,C0031843,PLAY
C0035668,C0567416,BE_A_TYPE_OF
C0035668,C0887909,BE_A_TYPE_OF
C1285355,C0017337,RESULT_FROM
C0262496,C0205250,SHOW
C1285355,C0439660,BE
C1285355,C0015576,BE
C1285355,C0267971,INCLUDE
C1285355,C0025521,INCLUDE
C0012634,C0439064,INVOLVE
C0012634,C4054723,INVOLVE
C0012634,C0012634,ALSO_CALLED
C0012634,C0020538,INCLUDE
C0012634,C0011847,INCLUDE
C0012634,C0700624,INCLUDE
C0012634,C0004364,INCLUDE
C0012634,C0008625,ARISE_FROM
C0008625,C0008633,INCLUDE
C0008625,C0008633,INCLUDE
C0000768,C0008625,ATTRIBUTABLE_TO
C0019247,C0017337,INVOLVE
C0019247,C0242538,DO_NOT_FOLLOW
C0449774,C0282537,RESULT_FROM
C0449774,C2315666,RESULT_FROM
C0040722,C2350469,INFLUENCE_BY
C2350469,C0242614,CALL
C1285355,C0037176,CAUSE_BY
C0037176,C0449774,FOLLOW
C0026882,C0449774,FOLLOW
C1285355,C0332232,ACCOUNT_FOR
C1285355,C0184666,ACCOUNT_FOR
C0017337,C0449774,FOLLOW
C0017337,C0449774,FOLLOW
C0017337,C0449774,FOLLOW
C0017337,C1280500,HAVE
C1280500,C2936488,ALSO_CALLED
C0314603,C0038702,PRODUCE
C0038702,C0242960,ALSO_CALLED
C0024796,C0040300,RESULT_FROM
C0024796,C1280500,ASSOCIATE_WITH
C1280500,C0037253,INVOLVE
C1280500,C0015392,INVOLVE
C1280500,C0007226,INVOLVE
C1280500,C0026882,STEM_FROM
C0060321,C0009780,BE_A_COMPONENT_OF
C0026882,C0035334,CAUSE
C0035334,C0854723,BE_AN
C0035334,C0205161,ASSOCIATE_WITH
C0035334,C0042798,ASSOCIATE_WITH
C0242960,C0017382,IMPORTANT_IN
C0242960,C0017337,FACILITATE_UNDERSTANDING_OF
C0012634,C0011849,INCLUDE
C1285355,C1548795,HAVE_ESTIMATED_PREVALENCE_AMONG
C0020179,"1 in 10,000",HAVE_PREVALENCE
C0002895,C0212009,HAVE_PREVALENCE
C0002895,C0085756,PREVALENT_AMONG
C0010674,1 in 3200,HAVE_PREVALENCE
C0010674,C0175816,PREVALENT_AMONG
C0039373,1 in 3500,HAVE_PREVALENCE
C0039373,C0041703,PREVALENT_AMONG
C0039373,C1420193,PREVALENT_AMONG
C0020283,"1 in 10,000",HAVE_PREVALENCE
C0332307,"1 in 25,000",HAVE_PREVALENCE
C0017919,"1 in 50,000",HAVE_PREVALENCE
C0016952,"1 in 60,000",HAVE_PREVALENCE
C0013264,1 in 3500,HAVE_PREVALENCE
C0013264,C0553580,PREVALENT_AMONG
C0019069,C0553580,HAVE_PREVALENCE_IN
C0007634,C0085756,HAVE_PREVALENCE_IN
C0023786,C0026703,BE_ABBREVIATION_FOR
C0024796,C0060321,ASSOCIATE_WITH
C0060321,C0015350,PROVIDE_SUPPORT_TO
C0009325,C0015350,PROVIDE_SUPPORT_TO
C0037889,C0033684,ASSOCIATE_WITH
C0033684,C0007603,PROVIDE_SUPPORT_TO
C0027831,C0083725,ASSOCIATE_WITH
C0083725,C0018270,REGULATE
C0026850,C0079259,ASSOCIATE_WITH
C0079259,C0007603,PROVIDE_SUPPORT_TO
C0205419,C0441748,HAVE_INHERITANCE_PATTERN
C0205251,C4329454,REQUIRE
C0043544,C0449259,MAY_PRESENT_WITH
C0043544,C0449259,MAY_PRESENT_WITH
C0039730,C0596142,CATEGORIZE_AS
C0002895,C0596142,CATEGORIZE_AS
C0017337,C0314603,INFLUENCE_BY
C0314603,C3178895,BE_CALLED
C0205349,C0521117,CAN_AFFECT
C0205349,C0012634,CAN_AFFECT
C0205177,C0019247,REDUCE_INCIDENCE_OF
C0039373,C0019247,BE_A_TYPE_OF
C0022422,C0019247,BE_A_HIGHRISK_POPULATION_FOR
C0596142,C0012634,HAVE_DISORDER_TYPE
C0012634,C0019425,MANIFEST_IN
C0086582,C3899989,CAN_BE_AFFECTED_BY
C0086287,C3899989,CAN_BE_AFFECTED_BY
C0086582,C3899989,CAN_TRANSMIT
C0086287,C3899989,CAN_TRANSMIT
C0012634,C0012634,HAVE_RISK_FOR_CHILD
C0596142,C0026882,OWE_DISORDER_TO
C0026882,C0013710,INVOLVE
C0026882,C0037868,INVOLVE
C0026882,C0005941,BE_NOT_AT_INCREASED_RISK_FOR
C1514562,C0392756,MODIFY_BY
C1514562,C1861403,MODIFY_BY
C0392756,C0017431,BE_A_PHENOMENON_WHERE
C1861403,C0332281,BE_A_PHENOMENON_WHERE
C0027831,C0444099,HAVE_MANIFESTATION
C0027831,C0260037,HAVE_MANIFESTATION
C0027831,C0241052,HAVE_MANIFESTATION
C0348080,C0205421,BE
C0348080,C0700597,APPEAR_UNTIL
C0020179,C0205421,BE_AN_EXAMPLE_OF
C0301630,C0012634,ASSOCIATE_WITH
C1517945,C0007018,CAN_BE
C0012634,C0014442,USUALLY_DO_NOT_ENCODE
C0012634,C0033684,ENCODE
C0033684,C0851285,INVOLVE_IN
C0033684,C0015744,SUBJECT_TO
C0230664,C0033684,BE_AN_EXAMPLE_OF
C0007292,C0033684,BE_AN_EXAMPLE_OF
C0020445,C0034821,RESULT_FROM
C0034821,C0020445,CAUSE
C0582263,C0009325,INCLUDE
C0582263,C0449432,INCLUDE
C0037799,C0025255,BE_A_COMPONENT_OF
C0000768,C0037889,RESULT_IN
C0033684,C0205161,RESULT_IN
C0687028,C0031843,CAN_INTERFERE_WITH
C0567416,C0206415,BE_A
C0969670,C0567416,ARRANGE_IN
C1705285,C1706853,REDUCE
C0392756,C0009325,PRODUCE
C0031843,C0205160,BE_CALLED
C0205160,C0031843,IMPAIR
C0017337,C1280500,ILLUSTRATE
C0678943,C0012634,HAVE_DISORDER_TYPE
C0012634,C0019904,MANIFEST_IN
C0012634,C0002085,OCCUR_WHEN
C0441748,C0030551,DO_NOT_AFFECT
C0030551,C0012634,BE_CARRIERS_OF
C0439064,C4016368,MAY_SHOW
C0037047,25%,HAVE_RECURRENCE_RISK_OF
C0392760,C0870340,BE_PRODUCT_OF
C3899988,C1285355,BE_A_GROUP_OF
C0017262,C0205375,TEND_TO_BE
C0205197,C3899988,BE
C3899988,C1279919,BE_FREQUENTLY
C0026882,C0205210,BE_RARELY_DETECTED
C0392760,C0043544,BE
C0043544,C0392760,MAY_PRODUCE
C0014442,C0026882,BE_AFFECTED_BY
C0019425,C0014442,SYNTHESIZE
C0007634,C0028128,FUNCTION
C0043381,C0017337,BE_HOME_TO
C0017337,C0036874,DIRECT
C0008633,C0017337,HAVE_NOT_BEEN_REPORTED
C0015576,C0008633,BE_A_TYPE_OF
C0949683,C0262201,BE
C0241764,C1845977,BE
C0007294,C0241764,TRANSMIT
C0037683,C0008633,BE
C0012634,C0017431,RARELY_EXPRESS
C0019425,C0205307,HAVE
C0008633,C0544461,BE
C0544461,C0439605,BE
C0544461,C0017262,ALLOW
C0392760,C0314603,DO_NOT_TRANSMIT
C0392760,C0314603,TRANSMIT
C0011011,C0314603,BE
C0043210,C0017337,HAVE_50_CHANCE_OF_TRANSMITTING
